]®VHø00/00/0000, 00:00:00, Master Init Complete
05/08/2012, 13:19:17, Note,6
05/08/2012, 13:19:20, Note,6
05/08/2012, 13:19:25, Note,6
05/08/2012, 13:19:31, Note,6
05/08/2012, 13:19:40, Note,6
05/08/2012, 13:19:50, Screen Saver
05/08/2012, 13:20:01, Screen Saver
05/08/2012, 13:20:01, Note,6
05/08/2012, 13:20:05, Note,6
05/08/2012, 13:20:05, Note,6
05/08/2012, 13:20:15, Note,6
05/08/2012, 13:20:19, Note,6
05/08/2012, 13:20:20, Note,6
05/08/2012, 13:20:20, Note,6
05/08/2012, 13:20:25, Note,6
05/08/2012, 13:20:26, Note,6
05/08/2012, 13:20:28, Note,6
05/08/2012, 13:20:38, Screen Saver
05/08/2012, 13:20:38, Note,6
05/08/2012, 13:20:39, Note,6
05/08/2012, 13:20:43, Note,6
05/08/2012, 13:20:47, Note,6
05/08/2012, 13:20:58, Note,6
05/08/2012, 13:21:02, Note,6
05/08/2012, 13:21:12, Screen Saver
05/08/2012, 13:21:16, Note,6
05/08/2012, 13:21:18, Note,6
05/08/2012, 13:21:21, Note,6
05/08/2012, 13:21:30, Note,6
05/08/2012, 13:21:33, Note,6
05/08/2012, 13:21:43, Note,6
05/08/2012, 13:21:53, Screen Saver
05/08/2012, 13:21:56, Note,6
05/08/2012, 13:21:59, Note,6
05/08/2012, 13:22:07, Note,6
05/08/2012, 13:22:15, Note,6
05/08/2012, 13:22:16, Note,6
05/08/2012, 13:22:24, Note,6
05/08/2012, 13:22:29, Note,6
05/08/2012, 13:22:37, Note,8
05/08/2012, 13:22:47, Note,6
05/08/2012, 13:22:51, Note,6
05/08/2012, 13:22:53, Note,6
05/08/2012, 13:22:54, Note,6
05/08/2012, 13:23:01, Note,6
05/08/2012, 13:23:07, Note,6
05/08/2012, 13:23:10, Note,6
05/08/2012, 13:23:17, Note,6
05/08/2012, 13:23:17, Note,6
05/08/2012, 13:23:25, Note,6
05/08/2012, 13:23:25, Note,6
05/08/2012, 13:23:29, Note,6
05/08/2012, 13:23:29, Note,6
05/08/2012, 13:23:33, Note,6
05/08/2012, 13:23:35, Note,6
05/08/2012, 13:23:37, Note,6
05/08/2012, 13:23:42, Note,6
05/08/2012, 13:23:46, Note,6
05/08/2012, 13:23:50, Note,6
05/08/2012, 13:23:50, Note,6
05/08/2012, 13:23:50, Note,6
05/08/2012, 13:24:01, Screen Saver
05/08/2012, 13:24:02, Note,6
05/08/2012, 13:24:06, Note,6
05/08/2012, 13:24:09, Note,6
05/08/2012, 13:24:18, Note,6
05/08/2012, 13:24:22, Note,6
05/08/2012, 13:24:26, Note,6
05/08/2012, 13:24:37, Screen Saver
05/08/2012, 13:24:44, Note,6
05/08/2012, 13:24:48, Note,6
05/08/2012, 13:24:52, Note,6
05/08/2012, 13:24:57, Note,6
05/08/2012, 13:24:58, Note,6
05/08/2012, 13:25:09, Screen Saver
05/08/2012, 13:25:14, Note,6
05/08/2012, 13:25:17, Note,6
05/08/2012, 13:25:21, Note,6
05/08/2012, 13:25:24, Note,6
05/08/2012, 13:25:28, Note,6
05/08/2012, 13:25:39, Screen Saver
05/08/2012, 13:25:39, Note,6
05/08/2012, 13:25:45, Note,6
05/08/2012, 13:25:51, Note,6
05/08/2012, 13:25:51, Note,6
05/08/2012, 13:25:53, Note,6
05/08/2012, 13:25:54, Note,8
05/08/2012, 13:25:55, Note,6
05/08/2012, 13:26:02, Note,6
05/08/2012, 13:26:09, Note,6
05/08/2012, 13:26:12, Note,8
05/08/2012, 13:26:13, Note,6
05/08/2012, 13:26:16, Note,6
05/08/2012, 13:26:22, Note,6
05/08/2012, 13:26:23, Note,6
05/08/2012, 13:26:25, Note,6
05/08/2012, 13:26:27, Note,6
05/08/2012, 13:26:29, Note,6
05/08/2012, 13:26:31, Note,6
05/08/2012, 13:26:31, Note,6
05/08/2012, 13:26:42, Screen Saver
05/08/2012, 13:26:53, Screen Saver
05/08/2012, 13:26:53, Note,6
05/08/2012, 13:26:58, Note,6
05/08/2012, 13:27:02, Note,6
05/08/2012, 13:27:13, Screen Saver
05/08/2012, 13:27:17, Note,6
05/08/2012, 13:27:20, Note,6
05/08/2012, 13:27:26, Note,6
05/08/2012, 13:27:31, Note,6
05/08/2012, 13:27:32, Note,6
05/08/2012, 13:27:35, Note,6
05/08/2012, 13:27:36, Note,6
05/08/2012, 13:27:45, Note,6
05/08/2012, 13:27:47, Note,6
05/08/2012, 13:27:49, Note,6
05/08/2012, 13:27:59, Screen Saver
05/08/2012, 13:27:59, Note,6
05/08/2012, 13:28:06, Note,6
05/08/2012, 13:28:12, Note,6
05/08/2012, 13:28:13, Note,6
05/08/2012, 13:28:16, Note,6
05/08/2012, 13:28:16, Note,6
05/08/2012, 13:28:26, Note,6
05/08/2012, 13:28:27, Note,6
05/08/2012, 13:28:31, Note,6
05/08/2012, 13:28:33, Note,6
05/08/2012, 13:28:40, Note,6
05/08/2012, 13:28:40, Note,6
05/08/2012, 13:28:41, Note,6
05/08/2012, 13:28:44, Note,6
05/08/2012, 13:28:47, Note,6
05/08/2012, 13:28:50, Note,6
05/08/2012, 13:28:57, Note,6
05/08/2012, 13:28:58, Note,6
05/08/2012, 13:29:06, Note,6
05/08/2012, 13:29:08, Note,6
05/08/2012, 13:29:11, Note,6
05/08/2012, 13:29:14, Note,6
05/08/2012, 13:29:15, Note,6
05/08/2012, 13:29:15, Note,6
05/08/2012, 13:29:23, Note,6
05/08/2012, 13:29:28, Note,8
05/08/2012, 13:29:28, Note,6
05/08/2012, 13:29:34, Note,6
05/08/2012, 13:29:44, Screen Saver
05/08/2012, 13:29:47, Note,6
05/08/2012, 13:29:57, Screen Saver
05/08/2012, 13:30:08, Screen Saver
05/08/2012, 13:30:12, Note,6
05/08/2012, 13:30:18, Note,6
05/08/2012, 13:30:21, Note,6
05/08/2012, 13:30:24, Note,6
05/08/2012, 13:30:28, Note,6
05/08/2012, 13:30:37, Note,6
05/08/2012, 13:30:45, Note,6
05/08/2012, 13:30:52, Note,6
05/08/2012, 13:30:56, Note,6
05/08/2012, 13:30:57, Note,8
05/08/2012, 13:31:08, Screen Saver
05/08/2012, 13:31:10, Note,6
05/08/2012, 13:31:20, Screen Saver
05/08/2012, 13:31:26, Note,8
05/08/2012, 13:31:34, Note,8
05/08/2012, 13:31:38, Note,6
05/08/2012, 13:31:49, Screen Saver
05/08/2012, 13:31:49, Note,6
05/08/2012, 13:31:55, Note,6
05/08/2012, 13:31:59, Note,6
05/08/2012, 13:32:10, Screen Saver
05/08/2012, 13:32:10, Note,8
05/08/2012, 13:32:10, Note,6
05/08/2012, 13:32:12, Note,6
05/08/2012, 13:32:13, Note,6
05/08/2012, 13:32:15, Note,6
05/08/2012, 13:32:18, Note,6
05/08/2012, 13:32:18, Note,6
05/08/2012, 13:32:22, Note,6
05/08/2012, 13:32:27, Note,6
05/08/2012, 13:32:36, Note,6
05/08/2012, 13:32:42, Note,6
05/08/2012, 13:32:51, Note,6
05/08/2012, 13:32:54, Note,6
05/08/2012, 13:33:05, Screen Saver
05/08/2012, 13:33:16, Screen Saver
05/08/2012, 13:33:16, Note,6
05/08/2012, 13:33:22, Note,6
05/08/2012, 13:33:24, Note,6
05/08/2012, 13:33:26, Note,6
05/08/2012, 13:33:26, Note,8
05/08/2012, 13:33:32, Note,6
05/08/2012, 13:33:35, Note,6
05/08/2012, 13:33:41, Note,6
05/08/2012, 13:33:44, Note,6
05/08/2012, 13:33:54, Note,6
05/08/2012, 13:33:58, Note,6
05/08/2012, 13:34:04, Note,6
05/08/2012, 13:34:05, Note,6
05/08/2012, 13:34:06, Note,6
05/08/2012, 13:34:09, Note,6
05/08/2012, 13:34:10, Note,6
05/08/2012, 13:34:12, Note,6
05/08/2012, 13:34:21, Note,6
05/08/2012, 13:34:22, Note,6
05/08/2012, 13:34:26, Note,6
05/08/2012, 13:34:27, Note,6
05/08/2012, 13:34:28, Note,6
05/08/2012, 13:34:31, Note,6
05/08/2012, 13:34:35, Note,6
05/08/2012, 13:34:35, Note,6
05/08/2012, 13:34:39, Note,6
05/08/2012, 13:34:40, Note,6
05/08/2012, 13:34:49, Note,6
05/08/2012, 13:34:54, Note,6
05/08/2012, 13:35:03, Note,6
05/08/2012, 13:35:14, Screen Saver
05/08/2012, 13:35:18, Note,6
05/08/2012, 13:35:25, Note,6
05/08/2012, 13:35:32, Note,6
05/08/2012, 13:35:33, Note,6
05/08/2012, 13:35:34, Note,6
05/08/2012, 13:35:40, Note,6
05/08/2012, 13:35:48, Note,6
05/08/2012, 13:35:50, Note,6
05/08/2012, 13:35:51, Note,6
05/08/2012, 13:35:57, Note,6
05/08/2012, 13:36:05, Note,6
05/08/2012, 13:36:15, Screen Saver
05/08/2012, 13:36:23, Note,6
05/08/2012, 13:36:24, Note,6
05/08/2012, 13:36:34, Screen Saver
05/08/2012, 13:36:34, Note,6
05/08/2012, 13:36:36, Note,6
05/08/2012, 13:36:47, Screen Saver
05/08/2012, 13:36:53, Note,6
05/08/2012, 13:36:56, Note,6
05/08/2012, 13:36:57, Note,6
05/08/2012, 13:37:03, Note,6
05/08/2012, 13:37:13, Note,6
05/08/2012, 13:37:13, Note,6
05/08/2012, 13:37:17, Note,6
05/08/2012, 13:37:19, Note,6
05/08/2012, 13:37:21, Note,6
05/08/2012, 13:37:31, Screen Saver
05/08/2012, 13:37:35, Note,6
05/08/2012, 13:37:36, Note,6
05/08/2012, 13:37:37, Note,6
05/08/2012, 13:37:41, Note,8
05/08/2012, 13:37:41, Note,6
05/08/2012, 13:37:46, Note,6
05/08/2012, 13:37:51, Note,6
05/08/2012, 13:38:01, Screen Saver
05/08/2012, 13:38:01, Note,6
05/08/2012, 13:38:01, Note,6
05/08/2012, 13:38:03, Note,6
05/08/2012, 13:38:05, Note,6
05/08/2012, 13:38:09, Note,6
05/08/2012, 13:38:11, Note,6
05/08/2012, 13:38:11, Note,6
05/08/2012, 13:38:13, Note,6
05/08/2012, 13:38:23, Screen Saver
05/08/2012, 13:38:33, Note,6
05/08/2012, 13:38:41, Note,6
05/08/2012, 13:38:43, Note,6
05/08/2012, 13:38:44, Note,6
05/08/2012, 13:38:45, Note,6
05/08/2012, 13:38:45, Note,6
05/08/2012, 13:38:52, Note,6
05/08/2012, 13:38:53, Note,6
05/08/2012, 13:38:55, Note,6
05/08/2012, 13:38:59, Note,6
05/08/2012, 13:39:01, Note,6
05/08/2012, 13:39:06, Note,6
05/08/2012, 13:39:16, Screen Saver
05/08/2012, 13:39:19, Note,6
05/08/2012, 13:39:20, Note,6
05/08/2012, 13:39:20, Note,6
05/08/2012, 13:39:26, Note,6
05/08/2012, 13:39:27, Note,6
05/08/2012, 13:39:32, Note,6
05/08/2012, 13:39:38, Note,6
05/08/2012, 13:39:41, Note,6
05/08/2012, 13:39:43, Note,6
05/08/2012, 13:39:43, Note,6
05/08/2012, 13:39:47, Note,6
05/08/2012, 13:39:58, Screen Saver
05/08/2012, 13:39:58, Note,6
05/08/2012, 13:40:06, Note,6
05/08/2012, 13:40:10, Note,6
05/08/2012, 13:40:13, Note,6
05/08/2012, 13:40:14, Note,6
05/08/2012, 13:40:20, Note,6
05/08/2012, 13:40:22, Note,6
05/08/2012, 13:40:29, Note,6
05/08/2012, 13:40:40, Screen Saver
05/08/2012, 13:40:42, Note,6
05/08/2012, 13:40:50, Note,6
05/08/2012, 13:40:53, Note,6
05/08/2012, 13:40:53, Note,6
05/08/2012, 13:41:00, Note,6
05/08/2012, 13:41:01, Note,6
05/08/2012, 13:41:02, Note,6
05/08/2012, 13:41:04, Note,6
05/08/2012, 13:41:05, Note,6
05/08/2012, 13:41:07, Note,6
05/08/2012, 13:41:10, Note,6
05/08/2012, 13:41:12, Note,6
05/08/2012, 13:41:16, Note,6
05/08/2012, 13:41:22, Note,6
05/08/2012, 13:41:26, Note,6
05/08/2012, 13:41:37, Screen Saver
05/08/2012, 13:41:46, Note,6
05/08/2012, 13:41:52, Note,6
05/08/2012, 13:41:58, Note,6
05/08/2012, 13:42:08, Note,6
05/08/2012, 13:42:08, Note,6
05/08/2012, 13:42:09, Note,6
05/08/2012, 13:42:16, Note,6
05/08/2012, 13:42:18, Note,6
05/08/2012, 13:42:21, Note,6
05/08/2012, 13:42:26, Note,6
05/08/2012, 13:42:28, Note,6
05/08/2012, 13:42:34, Note,6
05/08/2012, 13:42:34, Note,6
05/08/2012, 13:42:41, Note,6
05/08/2012, 13:42:43, Note,6
05/08/2012, 13:42:45, Note,6
05/08/2012, 13:42:48, Note,6
05/08/2012, 13:42:50, Note,6
05/08/2012, 13:42:51, Note,6
05/08/2012, 13:42:59, Note,6
05/08/2012, 13:42:59, Note,6
05/08/2012, 13:43:04, Note,6
05/08/2012, 13:43:12, Note,6
05/08/2012, 13:43:22, Note,6
05/08/2012, 13:43:32, Screen Saver
05/08/2012, 13:43:41, Note,6
05/08/2012, 13:43:42, Note,6
05/08/2012, 13:43:45, Note,6
05/08/2012, 13:43:48, Note,6
05/08/2012, 13:43:56, Note,6
05/08/2012, 13:44:01, Note,6
05/08/2012, 13:44:07, Note,6
05/08/2012, 13:44:13, Note,6
05/08/2012, 13:44:14, Note,6
05/08/2012, 13:44:19, Note,6
05/08/2012, 13:44:23, Note,6
05/08/2012, 13:44:30, Note,6
05/08/2012, 13:44:31, Note,6
05/08/2012, 13:44:41, Screen Saver
05/08/2012, 13:44:48, Note,6
05/08/2012, 13:44:52, Note,6
05/08/2012, 13:45:01, Note,6
05/08/2012, 13:45:08, Note,6
05/08/2012, 13:45:19, Screen Saver
05/08/2012, 13:45:28, Note,6
05/08/2012, 13:45:33, Note,6
05/08/2012, 13:45:34, Note,6
05/08/2012, 13:45:42, Note,6
05/08/2012, 13:45:44, Note,6
05/08/2012, 13:45:45, Note,6
05/08/2012, 13:45:47, Note,6
05/08/2012, 13:45:57, Note,6
05/08/2012, 13:46:00, Note,8
05/08/2012, 13:46:07, Note,6
05/08/2012, 13:46:14, Note,6
05/08/2012, 13:46:20, Note,6
05/08/2012, 13:46:22, Note,6
05/08/2012, 13:46:28, Note,6
05/08/2012, 13:46:38, Screen Saver
05/08/2012, 13:46:40, Note,6
05/08/2012, 13:46:40, Note,6
05/08/2012, 13:46:44, Note,6
05/08/2012, 13:46:45, Note,6
05/08/2012, 13:46:55, Note,6
05/08/2012, 13:46:57, Note,6
05/08/2012, 13:47:07, Screen Saver
05/08/2012, 13:47:10, Note,6
05/08/2012, 13:47:15, Note,6
05/08/2012, 13:47:21, Note,6
05/08/2012, 13:47:23, Note,8
05/08/2012, 13:47:25, Note,6
05/08/2012, 13:47:34, Note,6
05/08/2012, 13:47:34, Note,6
05/08/2012, 13:47:44, Screen Saver
05/08/2012, 13:47:55, Screen Saver
05/08/2012, 13:48:06, Note,6
05/08/2012, 13:48:13, Note,6
05/08/2012, 13:48:19, Note,6
05/08/2012, 13:48:25, Note,6
05/08/2012, 13:48:32, Note,6
05/08/2012, 13:48:32, Note,6
05/08/2012, 13:48:41, Note,6
05/08/2012, 13:48:52, Screen Saver
05/08/2012, 13:49:03, Screen Saver
05/08/2012, 13:49:12, Note,6
05/08/2012, 13:49:23, Screen Saver
05/08/2012, 13:49:34, Screen Saver
05/08/2012, 13:49:38, Note,6
05/08/2012, 13:49:40, Note,6
05/08/2012, 13:49:41, Note,6
05/08/2012, 13:49:49, Note,6
05/08/2012, 13:49:59, Note,6
05/08/2012, 13:50:10, Screen Saver
05/08/2012, 13:50:10, Note,6
05/08/2012, 13:50:13, Note,6
05/08/2012, 13:50:18, Note,6
05/08/2012, 13:50:29, Screen Saver
05/08/2012, 13:50:38, Note,6
05/08/2012, 13:50:44, Note,6
05/08/2012, 13:50:50, Note,6
05/08/2012, 13:51:00, Screen Saver
05/08/2012, 13:51:06, Note,6
05/08/2012, 13:51:16, Screen Saver
05/08/2012, 13:51:21, Note,6
05/08/2012, 13:51:27, Note,6
05/08/2012, 13:51:38, Screen Saver
05/08/2012, 13:51:45, Note,6
05/08/2012, 13:51:46, Note,6
05/08/2012, 13:51:51, Note,6
05/08/2012, 13:51:53, Note,6
05/08/2012, 13:52:02, Note,6
05/08/2012, 13:52:12, Screen Saver
05/08/2012, 13:52:23, Screen Saver
05/08/2012, 13:52:23, Note,6
05/08/2012, 13:52:30, Note,6
05/08/2012, 13:52:30, Note,6
05/08/2012, 13:52:38, Note,6
05/08/2012, 13:52:39, Note,6
05/08/2012, 13:52:40, Note,6
05/08/2012, 13:52:51, Screen Saver
05/08/2012, 13:53:02, Note,6
05/08/2012, 13:53:12, Screen Saver
05/08/2012, 13:53:23, Screen Saver
05/08/2012, 13:53:32, Note,6
05/08/2012, 13:53:39, Note,6
05/08/2012, 13:53:40, Note,6
05/08/2012, 13:53:42, Note,6
05/08/2012, 13:53:46, Note,6
05/08/2012, 13:53:51, Note,6
05/08/2012, 13:53:52, Note,6
05/08/2012, 13:53:52, Note,6
05/08/2012, 13:53:56, Note,6
05/08/2012, 13:54:00, Note,6
05/08/2012, 13:54:04, Note,6
05/08/2012, 13:54:13, Note,6
05/08/2012, 13:54:18, Note,6
05/08/2012, 13:54:22, Note,6
05/08/2012, 13:54:25, Note,6
05/08/2012, 13:54:29, Note,6
05/08/2012, 13:54:30, Note,6
05/08/2012, 13:54:40, Screen Saver
05/08/2012, 13:54:42, Note,6
05/08/2012, 13:54:43, Note,6
05/08/2012, 13:54:44, Note,6
05/08/2012, 13:54:44, Note,6
05/08/2012, 13:54:55, Screen Saver
05/08/2012, 13:54:55, Note,6
05/08/2012, 13:55:06, Screen Saver
05/08/2012, 13:55:15, Note,8
05/08/2012, 13:55:17, Note,6
05/08/2012, 13:55:19, Note,6
05/08/2012, 13:55:30, Screen Saver
05/08/2012, 13:55:40, Note,6
05/08/2012, 13:55:40, Note,6
05/08/2012, 13:55:42, Note,6
05/08/2012, 13:55:48, Note,6
05/08/2012, 13:55:58, Screen Saver
05/08/2012, 13:56:01, Note,6
05/08/2012, 13:56:03, Note,6
05/08/2012, 13:56:06, Note,6
05/08/2012, 13:56:09, Note,6
05/08/2012, 13:56:10, Note,6
05/08/2012, 13:56:12, Note,6
05/08/2012, 13:56:22, Screen Saver
05/08/2012, 13:56:26, Note,6
05/08/2012, 13:56:27, Note,6
05/08/2012, 13:56:30, Note,6
05/08/2012, 13:56:37, Note,6
05/08/2012, 13:56:48, Screen Saver
05/08/2012, 13:56:55, Note,6
05/08/2012, 13:56:56, Note,6
05/08/2012, 13:57:05, Note,6
05/08/2012, 13:57:07, Note,6
05/08/2012, 13:57:10, Note,6
05/08/2012, 13:57:10, Note,6
05/08/2012, 13:57:17, Note,6
05/08/2012, 13:57:20, Note,6
05/08/2012, 13:57:29, Note,6
05/08/2012, 13:57:38, Note,6
05/08/2012, 13:57:49, Note,6
05/08/2012, 13:57:53, Note,6
05/08/2012, 13:57:53, Note,6
05/08/2012, 13:58:04, Screen Saver
05/08/2012, 13:58:12, Note,6
05/08/2012, 13:58:15, Note,6
05/08/2012, 13:58:19, Note,6
05/08/2012, 13:58:19, Note,6
05/08/2012, 13:58:21, Note,6
05/08/2012, 13:58:22, Note,6
05/08/2012, 13:58:23, Note,6
05/08/2012, 13:58:32, Note,6
05/08/2012, 13:58:34, Note,6
05/08/2012, 13:58:35, Note,6
05/08/2012, 13:58:46, Screen Saver
05/08/2012, 13:58:49, Note,6
05/08/2012, 13:58:50, Note,6
05/08/2012, 13:58:56, Note,6
05/08/2012, 13:58:56, Note,8
05/08/2012, 13:59:00, Note,6
05/08/2012, 13:59:10, Screen Saver
05/08/2012, 13:59:16, Note,6
05/08/2012, 13:59:18, Note,6
05/08/2012, 13:59:29, Screen Saver
05/08/2012, 13:59:40, Screen Saver
05/08/2012, 13:59:44, Note,6
05/08/2012, 13:59:54, Note,6
05/08/2012, 14:00:00, Note,6
05/08/2012, 14:00:01, Note,6
05/08/2012, 14:00:04, Note,6
05/08/2012, 14:00:08, Switching to instrument 0
05/08/2012, 14:00:08, Note,1
05/08/2012, 14:00:10, Note,6
05/08/2012, 14:00:10, Note,3
05/08/2012, 14:00:11, Note,6
05/08/2012, 14:00:11, Note,4
05/08/2012, 14:00:11, Note,5
05/08/2012, 14:00:11, Note,5
05/08/2012, 14:00:12, Note,5
05/08/2012, 14:00:12, Note,5
05/08/2012, 14:00:12, Note,5
05/08/2012, 14:00:12, Note,4
05/08/2012, 14:00:12, Note,4
05/08/2012, 14:00:12, Note,5
05/08/2012, 14:00:13, Note,6
05/08/2012, 14:00:13, Note,6
05/08/2012, 14:00:13, Note,6
05/08/2012, 14:00:13, Note,8
05/08/2012, 14:00:13, Note,3
05/08/2012, 14:00:13, Note,2
05/08/2012, 14:00:14, Note,2
05/08/2012, 14:00:14, Note,3
05/08/2012, 14:00:14, Note,8
05/08/2012, 14:00:16, Note,3
05/08/2012, 14:00:16, Note,3
05/08/2012, 14:00:16, Note,3
05/08/2012, 14:00:17, Note,4
05/08/2012, 14:00:17, Note,5
05/08/2012, 14:00:17, Note,6
05/08/2012, 14:00:17, Note,6
05/08/2012, 14:00:18, Note,5
05/08/2012, 14:00:18, Note,4
05/08/2012, 14:00:18, Note,3
05/08/2012, 14:00:18, Note,2
05/08/2012, 14:00:18, Note,1
05/08/2012, 14:00:19, Note,1
05/08/2012, 14:00:19, Note,2
05/08/2012, 14:00:20, Note,4
05/08/2012, 14:00:20, Note,5
05/08/2012, 14:00:20, Note,6
05/08/2012, 14:00:20, Note,7
05/08/2012, 14:00:20, Note,8
05/08/2012, 14:00:21, Note,8
05/08/2012, 14:00:21, Note,6
05/08/2012, 14:00:21, Note,5
05/08/2012, 14:00:21, Note,4
05/08/2012, 14:00:21, Note,3
05/08/2012, 14:00:21, Note,2
05/08/2012, 14:00:21, Note,1
05/08/2012, 14:00:22, Note,1
05/08/2012, 14:00:22, Note,6
05/08/2012, 14:00:23, Note,3
05/08/2012, 14:00:23, Note,3
05/08/2012, 14:00:24, Note,4
05/08/2012, 14:00:24, Note,4
05/08/2012, 14:00:24, Note,5
05/08/2012, 14:00:25, Note,6
05/08/2012, 14:00:26, Note,8
05/08/2012, 14:00:29, Note,6
05/08/2012, 14:00:40, Screen Saver
05/08/2012, 14:00:40, Note,6
05/08/2012, 14:00:49, Note,6
05/08/2012, 14:00:54, Note,6
05/08/2012, 14:00:56, Note,6
05/08/2012, 14:00:58, Note,6
05/08/2012, 14:01:02, Note,6
05/08/2012, 14:01:05, Note,6
05/08/2012, 14:01:05, Note,6
05/08/2012, 14:01:15, Screen Saver
05/08/2012, 14:01:26, Screen Saver
05/08/2012, 14:01:32, Note,6
05/08/2012, 14:01:34, Note,6
05/08/2012, 14:01:39, Note,6
05/08/2012, 14:01:44, Note,6
05/08/2012, 14:01:49, Note,8
05/08/2012, 14:02:00, Screen Saver
05/08/2012, 14:02:05, Note,6
05/08/2012, 14:02:10, Note,6
05/08/2012, 14:02:14, Note,6
05/08/2012, 14:02:19, Note,6
05/08/2012, 14:02:20, Note,6
05/08/2012, 14:02:22, Note,6
05/08/2012, 14:02:29, Note,6
05/08/2012, 14:02:39, Screen Saver
05/08/2012, 14:02:42, Note,6
05/08/2012, 14:02:44, Note,6
05/08/2012, 14:02:45, Note,6
05/08/2012, 14:02:45, Note,6
05/08/2012, 14:02:48, Note,6
05/08/2012, 14:02:59, Screen Saver
05/08/2012, 14:03:03, Note,6
05/08/2012, 14:03:04, Note,6
05/08/2012, 14:03:11, Note,6
05/08/2012, 14:03:21, Screen Saver
05/08/2012, 14:03:21, Note,6
05/08/2012, 14:03:26, Note,6
05/08/2012, 14:03:29, Note,6
05/08/2012, 14:03:34, Note,6
05/08/2012, 14:03:36, Note,6
05/08/2012, 14:03:37, Note,6
05/08/2012, 14:03:47, Screen Saver
05/08/2012, 14:03:51, Note,6
05/08/2012, 14:03:57, Note,6
05/08/2012, 14:03:58, Note,6
05/08/2012, 14:03:58, Note,6
05/08/2012, 14:03:59, Note,6
05/08/2012, 14:04:06, Note,6
05/08/2012, 14:04:09, Note,6
05/08/2012, 14:04:12, Note,6
05/08/2012, 14:04:12, Note,6
05/08/2012, 14:04:16, Note,6
05/08/2012, 14:04:18, Note,6
05/08/2012, 14:04:18, Note,6
05/08/2012, 14:04:23, Note,8
05/08/2012, 14:04:23, Note,8
05/08/2012, 14:04:23, Note,6
05/08/2012, 14:04:24, Note,8
05/08/2012, 14:04:25, Note,6
05/08/2012, 14:04:25, Note,6
05/08/2012, 14:04:26, Note,6
05/08/2012, 14:04:27, Note,5
05/08/2012, 14:04:27, Note,5
05/08/2012, 14:04:27, Note,5
05/08/2012, 14:04:27, Note,5
05/08/2012, 14:04:28, Note,4
05/08/2012, 14:04:28, Note,4
05/08/2012, 14:04:28, Note,4
05/08/2012, 14:04:28, Note,4
05/08/2012, 14:04:28, Note,3
05/08/2012, 14:04:29, Note,3
05/08/2012, 14:04:29, Note,2
05/08/2012, 14:04:29, Note,2
05/08/2012, 14:04:29, Note,2
05/08/2012, 14:04:30, Note,2
05/08/2012, 14:04:30, Note,8
05/08/2012, 14:04:32, Switching to instrument 1
05/08/2012, 14:04:32, Note,8
05/08/2012, 14:04:32, Note,6
05/08/2012, 14:04:33, Note,1
05/08/2012, 14:04:33, Note,6
05/08/2012, 14:04:34, Note,6
05/08/2012, 14:04:36, Note,6
05/08/2012, 14:04:36, Note,6
05/08/2012, 14:04:37, Note,6
05/08/2012, 14:04:38, Note,2
05/08/2012, 14:04:38, Note,2
05/08/2012, 14:04:38, Note,2
05/08/2012, 14:04:38, Note,2
05/08/2012, 14:04:41, Note,6
05/08/2012, 14:04:43, Note,6
05/08/2012, 14:04:46, Note,6
05/08/2012, 14:04:47, Note,6
05/08/2012, 14:04:47, Note,6
05/08/2012, 14:04:48, Note,6
05/08/2012, 14:04:48, Note,7
05/08/2012, 14:04:53, Switching to instrument 2
05/08/2012, 14:04:54, Switching to instrument 3
05/08/2012, 14:04:54, Note,6
05/08/2012, 14:04:54, Note,2
05/08/2012, 14:04:55, Note,2
05/08/2012, 14:04:55, Switching to instrument 4
05/08/2012, 14:04:57, Note,1
05/08/2012, 14:05:01, Note,6
05/08/2012, 14:05:10, Note,6
05/08/2012, 14:05:16, Note,6
05/08/2012, 14:05:17, Note,6
05/08/2012, 14:05:24, Note,6
05/08/2012, 14:05:27, Note,6
05/08/2012, 14:05:30, Note,6
05/08/2012, 14:05:32, Note,6
05/08/2012, 14:05:39, Note,6
05/08/2012, 14:05:39, Note,6
05/08/2012, 14:05:46, Note,6
05/08/2012, 14:05:47, Note,6
05/08/2012, 14:05:50, Note,6
05/08/2012, 14:05:52, Note,6
05/08/2012, 14:05:53, Note,6
05/08/2012, 14:06:01, Note,6
05/08/2012, 14:06:05, Note,6
05/08/2012, 14:06:09, Note,6
05/08/2012, 14:06:13, Note,6
05/08/2012, 14:06:22, Note,6
05/08/2012, 14:06:22, Note,6
05/08/2012, 14:06:29, Note,6
05/08/2012, 14:06:35, Note,6
05/08/2012, 14:06:45, Note,6
05/08/2012, 14:06:47, Note,6
05/08/2012, 14:06:53, Note,6
05/08/2012, 14:07:00, Note,8
05/08/2012, 14:07:00, Note,6
05/08/2012, 14:07:03, Note,6
05/08/2012, 14:07:03, Note,8
05/08/2012, 14:07:10, Note,6
05/08/2012, 14:07:15, Note,6
05/08/2012, 14:07:20, Note,6
05/08/2012, 14:07:21, Note,6
05/08/2012, 14:07:21, Note,6
05/08/2012, 14:07:25, Note,6
05/08/2012, 14:07:35, Screen Saver
05/08/2012, 14:07:37, Note,6
05/08/2012, 14:07:39, Note,6
05/08/2012, 14:07:43, Note,6
05/08/2012, 14:07:50, Note,6
05/08/2012, 14:07:51, Note,6
05/08/2012, 14:07:52, Note,6
05/08/2012, 14:08:02, Screen Saver
