WvVHø00/00/0000, 00:00:00, Master Init Complete
01/06/2013, 14:34:35, Note,4
01/06/2013, 14:34:35, Note,5
01/06/2013, 14:34:35, Note,3
01/06/2013, 14:34:35, Note,2
01/06/2013, 14:34:35, Switching to instrument 2
01/06/2013, 14:34:35, Note,1
01/06/2013, 14:34:36, Note,2
01/06/2013, 14:34:37, Switching to instrument 3
01/06/2013, 14:34:37, Note,2
01/06/2013, 14:34:37, Note,1
01/06/2013, 14:34:37, Note,1
01/06/2013, 14:34:38, Note,2
01/06/2013, 14:34:38, Switching to instrument 4
01/06/2013, 14:34:38, Note,2
01/06/2013, 14:34:38, Note,2
01/06/2013, 14:34:39, Switching to noises
01/06/2013, 14:34:39, Note,2
01/06/2013, 14:34:39, Note,2
01/06/2013, 14:34:39, Note,2
01/06/2013, 14:34:40, Note,2
01/06/2013, 14:34:40, Switching to instrument 0
01/06/2013, 14:34:41, Note,2
01/06/2013, 14:34:41, Note,1
01/06/2013, 14:34:41, Switching to instrument 1
01/06/2013, 14:34:41, Note,1
01/06/2013, 14:34:42, Note,2
01/06/2013, 14:34:42, Note,3
01/06/2013, 14:34:42, Note,4
01/06/2013, 14:34:42, Note,5
01/06/2013, 14:34:42, Note,6
01/06/2013, 14:34:42, Note,7
01/06/2013, 14:34:43, Note,8
01/06/2013, 14:34:43, Note,1
01/06/2013, 14:34:43, Note,4
01/06/2013, 14:34:43, Note,3
01/06/2013, 14:34:43, Note,2
01/06/2013, 14:34:44, Note,1
01/06/2013, 14:34:44, Switching to instrument 2
01/06/2013, 14:34:45, Note,2
01/06/2013, 14:34:45, Note,2
01/06/2013, 14:34:45, Note,3
01/06/2013, 14:34:45, Note,5
01/06/2013, 14:34:46, Note,6
01/06/2013, 14:34:46, Note,7
01/06/2013, 14:34:46, Note,8
01/06/2013, 14:34:46, Note,6
01/06/2013, 14:34:46, Note,8
01/06/2013, 14:34:46, Note,5
01/06/2013, 14:34:46, Note,7
01/06/2013, 14:34:46, Note,1
01/06/2013, 14:34:46, Note,3
01/06/2013, 14:34:46, Note,5
01/06/2013, 14:34:47, Note,2
01/06/2013, 14:34:47, Note,3
01/06/2013, 14:34:47, Note,1
01/06/2013, 14:34:47, Note,2
01/06/2013, 14:34:47, Switching to instrument 3
01/06/2013, 14:34:48, Note,1
01/06/2013, 14:34:49, Note,8
01/06/2013, 14:34:49, Note,2
01/06/2013, 14:34:49, Note,3
01/06/2013, 14:34:49, Note,2
01/06/2013, 14:34:49, Note,8
01/06/2013, 14:34:49, Note,4
01/06/2013, 14:34:49, Note,5
01/06/2013, 14:34:49, Note,3
01/06/2013, 14:34:49, Note,6
01/06/2013, 14:34:49, Note,8
01/06/2013, 14:34:50, Note,8
01/06/2013, 14:34:50, Note,7
01/06/2013, 14:34:50, Note,6
01/06/2013, 14:34:50, Note,6
01/06/2013, 14:34:50, Note,5
01/06/2013, 14:34:50, Note,5
01/06/2013, 14:34:50, Note,6
01/06/2013, 14:34:50, Note,4
01/06/2013, 14:34:51, Note,2
01/06/2013, 14:34:51, Note,7
01/06/2013, 14:34:51, Note,4
01/06/2013, 14:34:51, Note,3
01/06/2013, 14:34:51, Note,3
01/06/2013, 14:34:51, Note,2
01/06/2013, 14:34:51, Note,1
01/06/2013, 14:34:51, Switching to instrument 4
01/06/2013, 14:34:51, Note,1
01/06/2013, 14:34:51, Note,6
01/06/2013, 14:34:51, Note,2
01/06/2013, 14:34:51, Note,2
01/06/2013, 14:34:51, Note,7
01/06/2013, 14:34:52, Note,2
01/06/2013, 14:34:52, Note,7
01/06/2013, 14:34:52, Note,6
01/06/2013, 14:34:52, Note,5
01/06/2013, 14:34:52, Note,4
01/06/2013, 14:34:52, Note,3
01/06/2013, 14:34:53, Note,3
01/06/2013, 14:34:53, Note,6
01/06/2013, 14:34:53, Note,7
01/06/2013, 14:34:53, Note,6
01/06/2013, 14:34:54, Note,4
01/06/2013, 14:34:54, Note,4
01/06/2013, 14:34:54, Note,8
01/06/2013, 14:34:54, Note,1
01/06/2013, 14:34:54, Note,3
01/06/2013, 14:34:54, Note,8
01/06/2013, 14:34:54, Note,2
01/06/2013, 14:34:54, Note,8
01/06/2013, 14:34:55, Note,1
01/06/2013, 14:34:55, Switching to noises
01/06/2013, 14:34:55, Note,7
01/06/2013, 14:34:55, Note,7
01/06/2013, 14:34:56, Note,5
01/06/2013, 14:34:56, Note,2
01/06/2013, 14:34:56, Note,4
01/06/2013, 14:34:56, Note,5
01/06/2013, 14:34:56, Note,5
01/06/2013, 14:34:56, Note,7
01/06/2013, 14:34:57, Note,2
01/06/2013, 14:34:57, Note,7
01/06/2013, 14:34:57, Note,3
01/06/2013, 14:34:57, Note,6
01/06/2013, 14:34:57, Note,4
01/06/2013, 14:34:57, Note,3
01/06/2013, 14:34:57, Note,2
01/06/2013, 14:34:57, Note,1
01/06/2013, 14:34:57, Note,5
01/06/2013, 14:34:57, Note,4
01/06/2013, 14:34:57, Note,6
01/06/2013, 14:34:57, Note,5
01/06/2013, 14:34:57, Note,8
01/06/2013, 14:34:57, Note,3
01/06/2013, 14:34:57, Note,8
01/06/2013, 14:34:57, Note,4
01/06/2013, 14:34:58, Note,8
01/06/2013, 14:34:58, Note,8
01/06/2013, 14:34:58, Note,3
01/06/2013, 14:34:58, Note,2
01/06/2013, 14:34:58, Note,1
01/06/2013, 14:34:58, Note,6
01/06/2013, 14:34:58, Note,1
01/06/2013, 14:34:58, Note,4
01/06/2013, 14:34:58, Note,4
01/06/2013, 14:34:58, Note,1
01/06/2013, 14:34:59, Note,5
01/06/2013, 14:34:59, Note,3
01/06/2013, 14:34:59, Note,7
01/06/2013, 14:34:59, Note,8
01/06/2013, 14:34:59, Note,5
01/06/2013, 14:34:59, Note,4
01/06/2013, 14:34:59, Note,8
01/06/2013, 14:34:59, Note,2
01/06/2013, 14:34:59, Note,6
01/06/2013, 14:34:59, Note,5
01/06/2013, 14:34:59, Note,4
01/06/2013, 14:34:59, Note,1
01/06/2013, 14:34:59, Note,2
01/06/2013, 14:34:59, Note,5
01/06/2013, 14:35:00, Note,3
01/06/2013, 14:35:00, Note,4
01/06/2013, 14:35:00, Note,6
01/06/2013, 14:35:00, Note,7
01/06/2013, 14:35:00, Note,5
01/06/2013, 14:35:00, Note,2
01/06/2013, 14:35:00, Note,4
01/06/2013, 14:35:00, Note,6
01/06/2013, 14:35:00, Note,7
01/06/2013, 14:35:00, Note,4
01/06/2013, 14:35:00, Note,5
01/06/2013, 14:35:00, Note,4
01/06/2013, 14:35:00, Note,6
01/06/2013, 14:35:00, Note,7
01/06/2013, 14:35:00, Note,3
01/06/2013, 14:35:00, Note,6
01/06/2013, 14:35:00, Note,8
01/06/2013, 14:35:01, Note,5
01/06/2013, 14:35:01, Note,7
01/06/2013, 14:35:01, Note,1
01/06/2013, 14:35:01, Note,4
01/06/2013, 14:35:01, Note,6
01/06/2013, 14:35:01, Note,2
01/06/2013, 14:35:01, Note,5
01/06/2013, 14:35:01, Note,5
01/06/2013, 14:35:01, Note,3
01/06/2013, 14:35:01, Note,6
01/06/2013, 14:35:01, Note,7
01/06/2013, 14:35:01, Note,3
01/06/2013, 14:35:01, Note,8
01/06/2013, 14:35:01, Note,6
01/06/2013, 14:35:01, Note,8
01/06/2013, 14:35:01, Note,6
01/06/2013, 14:35:01, Note,4
01/06/2013, 14:35:01, Note,5
01/06/2013, 14:35:02, Note,1
01/06/2013, 14:35:02, Note,3
01/06/2013, 14:35:02, Note,2
01/06/2013, 14:35:02, Note,3
01/06/2013, 14:35:02, Note,2
01/06/2013, 14:35:02, Note,4
01/06/2013, 14:35:02, Note,5
01/06/2013, 14:35:02, Note,6
01/06/2013, 14:35:02, Note,7
01/06/2013, 14:35:02, Note,2
01/06/2013, 14:35:02, Note,3
01/06/2013, 14:35:02, Note,8
01/06/2013, 14:35:02, Note,5
01/06/2013, 14:35:02, Note,4
01/06/2013, 14:35:02, Note,7
01/06/2013, 14:35:02, Note,7
01/06/2013, 14:35:02, Note,8
01/06/2013, 14:35:02, Note,4
01/06/2013, 14:35:02, Note,7
01/06/2013, 14:35:02, Note,3
01/06/2013, 14:35:02, Note,6
01/06/2013, 14:35:02, Note,2
01/06/2013, 14:35:02, Note,5
01/06/2013, 14:35:03, Note,3
01/06/2013, 14:35:03, Note,4
01/06/2013, 14:35:03, Note,8
01/06/2013, 14:35:03, Note,4
01/06/2013, 14:35:03, Note,2
01/06/2013, 14:35:03, Note,6
01/06/2013, 14:35:03, Note,4
01/06/2013, 14:35:03, Note,1
01/06/2013, 14:35:03, Note,5
01/06/2013, 14:35:04, Note,5
01/06/2013, 14:35:04, Note,3
01/06/2013, 14:35:04, Note,4
01/06/2013, 14:35:04, Note,2
01/06/2013, 14:35:04, Note,4
01/06/2013, 14:35:04, Note,2
01/06/2013, 14:35:04, Note,5
01/06/2013, 14:35:04, Note,3
01/06/2013, 14:35:04, Note,6
01/06/2013, 14:35:04, Note,4
01/06/2013, 14:35:04, Note,7
01/06/2013, 14:35:04, Note,6
01/06/2013, 14:35:04, Note,7
01/06/2013, 14:35:04, Note,8
01/06/2013, 14:35:04, Note,5
01/06/2013, 14:35:05, Note,4
01/06/2013, 14:35:05, Note,6
01/06/2013, 14:35:05, Note,3
01/06/2013, 14:35:05, Note,5
01/06/2013, 14:35:05, Note,2
01/06/2013, 14:35:05, Note,4
01/06/2013, 14:35:05, Note,2
01/06/2013, 14:35:05, Note,2
01/06/2013, 14:35:05, Note,6
01/06/2013, 14:35:05, Note,3
01/06/2013, 14:35:06, Note,5
01/06/2013, 14:35:06, Note,3
01/06/2013, 14:35:06, Note,5
01/06/2013, 14:35:06, Note,2
01/06/2013, 14:35:06, Note,6
01/06/2013, 14:35:06, Note,4
01/06/2013, 14:35:06, Note,5
01/06/2013, 14:35:06, Note,3
01/06/2013, 14:35:06, Note,5
01/06/2013, 14:35:06, Note,4
01/06/2013, 14:35:06, Note,3
01/06/2013, 14:35:06, Note,2
01/06/2013, 14:35:06, Note,6
01/06/2013, 14:35:06, Note,2
01/06/2013, 14:35:06, Note,4
01/06/2013, 14:35:06, Note,2
01/06/2013, 14:35:07, Note,3
01/06/2013, 14:35:07, Note,2
01/06/2013, 14:35:07, Note,3
01/06/2013, 14:35:07, Note,2
01/06/2013, 14:35:07, Note,4
01/06/2013, 14:35:07, Note,5
01/06/2013, 14:35:07, Note,3
01/06/2013, 14:35:07, Note,6
01/06/2013, 14:35:07, Note,4
01/06/2013, 14:35:07, Note,7
01/06/2013, 14:35:08, Note,6
01/06/2013, 14:35:08, Note,8
01/06/2013, 14:35:08, Note,5
01/06/2013, 14:35:08, Note,7
01/06/2013, 14:35:08, Note,7
01/06/2013, 14:35:08, Note,6
01/06/2013, 14:35:08, Note,7
01/06/2013, 14:35:08, Note,5
01/06/2013, 14:35:08, Note,4
01/06/2013, 14:35:08, Note,3
01/06/2013, 14:35:08, Note,6
01/06/2013, 14:35:08, Note,8
01/06/2013, 14:35:08, Note,7
01/06/2013, 14:35:08, Note,5
01/06/2013, 14:35:08, Note,6
01/06/2013, 14:35:08, Note,2
01/06/2013, 14:35:09, Note,5
01/06/2013, 14:35:09, Note,3
01/06/2013, 14:35:09, Note,6
01/06/2013, 14:35:09, Note,5
01/06/2013, 14:35:09, Note,4
01/06/2013, 14:35:10, Note,6
01/06/2013, 14:35:11, Note,6
01/06/2013, 14:35:11, Note,5
01/06/2013, 14:35:12, Note,3
01/06/2013, 14:35:12, Note,6
01/06/2013, 14:35:12, Note,2
01/06/2013, 14:35:12, Note,5
01/06/2013, 14:35:12, Note,4
01/06/2013, 14:35:12, Note,2
01/06/2013, 14:35:12, Note,4
01/06/2013, 14:35:12, Note,1
01/06/2013, 14:35:12, Note,2
01/06/2013, 14:35:13, Note,3
01/06/2013, 14:35:13, Note,1
01/06/2013, 14:35:13, Note,4
01/06/2013, 14:35:13, Note,1
01/06/2013, 14:35:13, Note,2
01/06/2013, 14:35:13, Note,6
01/06/2013, 14:35:13, Note,3
01/06/2013, 14:35:13, Note,5
01/06/2013, 14:35:13, Note,8
01/06/2013, 14:35:13, Note,6
01/06/2013, 14:35:13, Note,5
01/06/2013, 14:35:13, Note,5
01/06/2013, 14:35:13, Note,4
01/06/2013, 14:35:13, Note,7
01/06/2013, 14:35:13, Note,3
01/06/2013, 14:35:14, Note,6
01/06/2013, 14:35:14, Note,2
01/06/2013, 14:35:14, Note,4
01/06/2013, 14:35:14, Note,3
01/06/2013, 14:35:14, Note,2
01/06/2013, 14:35:14, Note,1
01/06/2013, 14:35:15, Note,2
01/06/2013, 14:35:15, Note,3
01/06/2013, 14:35:15, Note,5
01/06/2013, 14:35:15, Note,5
01/06/2013, 14:35:15, Note,1
01/06/2013, 14:35:15, Note,4
01/06/2013, 14:35:15, Note,2
01/06/2013, 14:35:15, Note,5
01/06/2013, 14:35:15, Note,2
01/06/2013, 14:35:15, Note,6
01/06/2013, 14:35:15, Note,1
01/06/2013, 14:35:16, Note,2
01/06/2013, 14:35:16, Note,5
01/06/2013, 14:35:16, Note,3
01/06/2013, 14:35:16, Note,4
01/06/2013, 14:35:16, Note,6
01/06/2013, 14:35:16, Note,7
01/06/2013, 14:35:16, Note,3
01/06/2013, 14:35:16, Note,6
01/06/2013, 14:35:16, Note,7
01/06/2013, 14:35:16, Note,4
01/06/2013, 14:35:16, Note,5
01/06/2013, 14:35:16, Note,8
01/06/2013, 14:35:16, Note,7
01/06/2013, 14:35:16, Note,5
01/06/2013, 14:35:16, Note,8
01/06/2013, 14:35:16, Note,7
01/06/2013, 14:35:16, Note,4
01/06/2013, 14:35:16, Note,5
01/06/2013, 14:35:16, Note,3
01/06/2013, 14:35:16, Note,6
01/06/2013, 14:35:16, Note,4
01/06/2013, 14:35:17, Note,5
01/06/2013, 14:35:17, Note,2
01/06/2013, 14:35:17, Note,5
01/06/2013, 14:35:17, Note,1
01/06/2013, 14:35:17, Note,2
01/06/2013, 14:35:17, Note,3
01/06/2013, 14:35:17, Note,3
01/06/2013, 14:35:17, Note,4
01/06/2013, 14:35:17, Note,1
01/06/2013, 14:35:17, Note,2
01/06/2013, 14:35:18, Note,4
01/06/2013, 14:35:18, Note,5
01/06/2013, 14:35:18, Note,6
01/06/2013, 14:35:28, Screen Saver
01/06/2013, 14:35:39, Screen Saver
01/06/2013, 14:35:50, Screen Saver
01/06/2013, 14:36:01, Screen Saver
01/06/2013, 14:36:12, Screen Saver
01/06/2013, 14:36:19, Note,1
01/06/2013, 14:36:20, Note,2
01/06/2013, 14:36:21, Note,1
01/06/2013, 14:36:22, Note,3
01/06/2013, 14:36:22, Note,5
01/06/2013, 14:36:22, Note,4
01/06/2013, 14:36:22, Note,2
01/06/2013, 14:36:22, Note,1
01/06/2013, 14:36:23, Note,2
01/06/2013, 14:36:23, Note,2
01/06/2013, 14:36:23, Note,2
01/06/2013, 14:36:23, Note,5
01/06/2013, 14:36:24, Note,6
01/06/2013, 14:36:25, Note,6
01/06/2013, 14:36:25, Note,7
01/06/2013, 14:36:25, Note,1
01/06/2013, 14:36:25, Note,8
01/06/2013, 14:36:26, Note,5
01/06/2013, 14:36:26, Note,7
01/06/2013, 14:36:26, Note,2
01/06/2013, 14:36:26, Note,6
01/06/2013, 14:36:26, Note,3
01/06/2013, 14:36:28, Note,4
01/06/2013, 14:36:28, Note,5
01/06/2013, 14:36:28, Note,6
01/06/2013, 14:36:28, Note,1
01/06/2013, 14:36:29, Note,1
01/06/2013, 14:36:29, Note,2
01/06/2013, 14:36:29, Note,6
01/06/2013, 14:36:29, Note,3
01/06/2013, 14:36:29, Note,8
01/06/2013, 14:36:29, Note,6
01/06/2013, 14:36:29, Note,8
01/06/2013, 14:36:29, Note,5
01/06/2013, 14:36:29, Note,5
01/06/2013, 14:36:30, Note,2
01/06/2013, 14:36:30, Note,4
01/06/2013, 14:36:30, Note,8
01/06/2013, 14:36:30, Note,3
01/06/2013, 14:36:30, Note,6
01/06/2013, 14:36:30, Note,1
01/06/2013, 14:36:30, Note,1
01/06/2013, 14:36:30, Note,6
01/06/2013, 14:36:30, Note,8
01/06/2013, 14:36:31, Note,6
01/06/2013, 14:36:31, Note,3
01/06/2013, 14:36:31, Note,8
01/06/2013, 14:36:31, Note,1
01/06/2013, 14:36:31, Note,4
01/06/2013, 14:36:31, Note,2
01/06/2013, 14:36:31, Note,5
01/06/2013, 14:36:31, Note,3
01/06/2013, 14:36:31, Note,4
01/06/2013, 14:36:31, Note,5
01/06/2013, 14:36:31, Note,6
01/06/2013, 14:36:31, Note,4
01/06/2013, 14:36:31, Note,7
01/06/2013, 14:36:32, Note,4
01/06/2013, 14:36:32, Note,5
01/06/2013, 14:36:32, Note,3
01/06/2013, 14:36:32, Note,2
01/06/2013, 14:36:33, Note,1
01/06/2013, 14:36:33, Note,6
01/06/2013, 14:36:33, Note,8
01/06/2013, 14:36:33, Switching to instrument 0
01/06/2013, 14:36:33, Note,2
01/06/2013, 14:36:33, Note,1
01/06/2013, 14:36:34, Note,8
01/06/2013, 14:36:34, Note,2
01/06/2013, 14:36:34, Note,3
01/06/2013, 14:36:34, Note,1
01/06/2013, 14:36:34, Note,2
01/06/2013, 14:36:34, Note,8
01/06/2013, 14:36:34, Note,4
01/06/2013, 14:36:34, Note,7
01/06/2013, 14:36:34, Note,4
01/06/2013, 14:36:34, Note,5
01/06/2013, 14:36:35, Note,3
01/06/2013, 14:36:35, Note,4
01/06/2013, 14:36:35, Note,2
01/06/2013, 14:36:35, Note,1
01/06/2013, 14:36:35, Note,2
01/06/2013, 14:36:36, Note,1
01/06/2013, 14:36:36, Note,2
01/06/2013, 14:36:36, Note,4
01/06/2013, 14:36:36, Note,5
01/06/2013, 14:36:36, Note,3
01/06/2013, 14:36:36, Note,6
01/06/2013, 14:36:36, Note,4
01/06/2013, 14:36:36, Note,5
01/06/2013, 14:36:46, Screen Saver
01/06/2013, 14:36:57, Screen Saver
01/06/2013, 14:37:08, Screen Saver
01/06/2013, 14:37:19, Screen Saver
01/06/2013, 14:37:30, Screen Saver
01/06/2013, 14:37:41, Screen Saver
01/06/2013, 14:37:52, Screen Saver
01/06/2013, 14:38:03, Screen Saver
01/06/2013, 14:38:15, Screen Saver
01/06/2013, 14:38:19, Note,8
01/06/2013, 14:38:22, Note,5
01/06/2013, 14:38:22, Note,2
01/06/2013, 14:38:22, Note,2
01/06/2013, 14:38:22, Note,2
01/06/2013, 14:38:23, Note,2
01/06/2013, 14:38:23, Switching to instrument 1
01/06/2013, 14:38:24, Switching to instrument 2
01/06/2013, 14:38:24, Switching to instrument 3
01/06/2013, 14:38:24, Note,2
01/06/2013, 14:38:25, Note,2
01/06/2013, 14:38:25, Note,2
01/06/2013, 14:38:25, Switching to instrument 4
01/06/2013, 14:38:25, Note,2
01/06/2013, 14:38:26, Note,2
01/06/2013, 14:38:26, Note,2
01/06/2013, 14:38:27, Note,2
01/06/2013, 14:38:27, Note,2
01/06/2013, 14:38:27, Switching to noises
01/06/2013, 14:38:27, Note,2
01/06/2013, 14:38:28, Switching to instrument 0
01/06/2013, 14:38:28, Note,2
01/06/2013, 14:38:29, Note,1
01/06/2013, 14:38:30, Switching to instrument 1
01/06/2013, 14:38:31, Switching to instrument 2
01/06/2013, 14:38:34, Note,1
01/06/2013, 14:38:44, Screen Saver
01/06/2013, 14:38:55, Screen Saver
01/06/2013, 14:39:06, Screen Saver
01/06/2013, 14:39:17, Screen Saver
01/06/2013, 14:39:28, Screen Saver
01/06/2013, 14:39:35, Switching to instrument 3
01/06/2013, 14:39:37, Switching to instrument 4
01/06/2013, 14:39:38, Switching to noises
01/06/2013, 14:39:41, Note,5
01/06/2013, 14:39:41, Switching to instrument 0
01/06/2013, 14:39:41, Note,5
01/06/2013, 14:39:41, Note,6
01/06/2013, 14:39:41, Note,6
01/06/2013, 14:39:41, Note,5
01/06/2013, 14:39:41, Note,5
01/06/2013, 14:39:41, Note,8
01/06/2013, 14:39:43, Note,7
01/06/2013, 14:39:43, Note,8
01/06/2013, 14:39:43, Note,5
01/06/2013, 14:39:43, Note,6
01/06/2013, 14:39:43, Note,8
01/06/2013, 14:39:44, Note,5
01/06/2013, 14:39:44, Switching to instrument 1
01/06/2013, 14:39:44, Note,7
01/06/2013, 14:39:44, Note,5
01/06/2013, 14:39:44, Note,8
01/06/2013, 14:39:44, Note,5
01/06/2013, 14:39:45, Note,5
01/06/2013, 14:39:45, Switching to instrument 2
01/06/2013, 14:39:45, Note,8
01/06/2013, 14:39:45, Note,6
01/06/2013, 14:39:45, Switching to instrument 3
01/06/2013, 14:39:45, Switching to instrument 4
01/06/2013, 14:39:45, Note,5
01/06/2013, 14:39:47, Switching to noises
01/06/2013, 14:39:47, Note,8
01/06/2013, 14:39:47, Switching to instrument 0
01/06/2013, 14:39:47, Note,8
01/06/2013, 14:39:49, Note,1
01/06/2013, 14:39:49, Note,1
01/06/2013, 14:39:49, Note,5
01/06/2013, 14:39:50, Note,5
01/06/2013, 14:39:50, Note,8
01/06/2013, 14:39:50, Note,1
01/06/2013, 14:39:51, Switching to instrument 1
01/06/2013, 14:39:51, Note,8
01/06/2013, 14:39:51, Note,5
01/06/2013, 14:39:51, Switching to instrument 2
01/06/2013, 14:39:51, Note,7
01/06/2013, 14:39:52, Switching to instrument 3
01/06/2013, 14:39:52, Note,6
01/06/2013, 14:39:52, Switching to instrument 4
01/06/2013, 14:39:52, Note,5
01/06/2013, 14:39:52, Switching to noises
01/06/2013, 14:39:52, Note,5
01/06/2013, 14:39:54, Note,4
01/06/2013, 14:39:54, Switching to instrument 0
01/06/2013, 14:39:55, Switching to instrument 1
01/06/2013, 14:39:55, Switching to instrument 2
01/06/2013, 14:39:55, Note,2
01/06/2013, 14:39:57, Note,2
01/06/2013, 14:39:57, Switching to instrument 3
01/06/2013, 14:39:57, Note,3
01/06/2013, 14:39:57, Note,2
01/06/2013, 14:39:57, Note,4
01/06/2013, 14:40:00, Switching to instrument 4
01/06/2013, 14:40:00, Switching to noises
01/06/2013, 14:40:00, Note,1
01/06/2013, 14:40:00, Note,3
01/06/2013, 14:40:01, Note,4
01/06/2013, 14:40:01, Note,2
01/06/2013, 14:40:02, Note,2
01/06/2013, 14:40:02, Note,2
01/06/2013, 14:40:02, Note,3
01/06/2013, 14:40:02, Note,3
01/06/2013, 14:40:03, Note,3
01/06/2013, 14:40:04, Switching to instrument 0
01/06/2013, 14:40:04, Note,2
01/06/2013, 14:40:04, Note,4
01/06/2013, 14:40:05, Note,3
01/06/2013, 14:40:06, Note,4
01/06/2013, 14:40:16, Screen Saver
01/06/2013, 14:40:27, Screen Saver
01/06/2013, 14:40:38, Screen Saver
01/06/2013, 14:40:49, Screen Saver
01/06/2013, 14:41:00, Screen Saver
01/06/2013, 14:41:11, Screen Saver
01/06/2013, 14:41:16, Note,1
01/06/2013, 14:41:16, Note,2
01/06/2013, 14:41:16, Note,3
01/06/2013, 14:41:17, Note,3
01/06/2013, 14:41:17, Note,1
01/06/2013, 14:41:17, Note,2
01/06/2013, 14:41:17, Note,3
01/06/2013, 14:41:17, Note,4
01/06/2013, 14:41:18, Note,4
01/06/2013, 14:41:18, Note,4
01/06/2013, 14:41:18, Note,3
01/06/2013, 14:41:18, Note,3
01/06/2013, 14:41:18, Note,4
01/06/2013, 14:41:18, Note,5
01/06/2013, 14:41:19, Note,6
01/06/2013, 14:41:19, Note,6
01/06/2013, 14:41:19, Note,6
01/06/2013, 14:41:19, Note,4
01/06/2013, 14:41:19, Note,5
01/06/2013, 14:41:20, Note,7
01/06/2013, 14:41:20, Note,7
01/06/2013, 14:41:20, Note,6
01/06/2013, 14:41:21, Note,5
01/06/2013, 14:41:21, Note,4
01/06/2013, 14:41:21, Note,4
01/06/2013, 14:41:21, Note,4
01/06/2013, 14:41:21, Note,4
01/06/2013, 14:41:21, Note,5
01/06/2013, 14:41:21, Note,5
01/06/2013, 14:41:21, Note,6
01/06/2013, 14:41:21, Note,6
01/06/2013, 14:41:21, Note,5
01/06/2013, 14:41:22, Note,4
01/06/2013, 14:41:22, Note,4
01/06/2013, 14:41:22, Note,3
01/06/2013, 14:41:22, Note,2
01/06/2013, 14:41:22, Note,3
01/06/2013, 14:41:22, Note,4
01/06/2013, 14:41:23, Note,3
01/06/2013, 14:41:23, Note,3
01/06/2013, 14:41:23, Note,2
01/06/2013, 14:41:23, Note,2
01/06/2013, 14:41:23, Note,1
01/06/2013, 14:41:24, Note,3
01/06/2013, 14:41:24, Note,2
01/06/2013, 14:41:24, Note,1
01/06/2013, 14:41:25, Note,1
01/06/2013, 14:41:25, Switching to instrument 1
01/06/2013, 14:41:26, Note,1
01/06/2013, 14:41:26, Note,2
01/06/2013, 14:41:27, Note,3
01/06/2013, 14:41:27, Note,3
01/06/2013, 14:41:28, Note,5
01/06/2013, 14:41:28, Note,6
01/06/2013, 14:41:28, Note,5
01/06/2013, 14:41:29, Note,6
01/06/2013, 14:41:29, Note,6
01/06/2013, 14:41:29, Note,5
01/06/2013, 14:41:29, Note,4
01/06/2013, 14:41:29, Note,3
01/06/2013, 14:41:29, Note,2
01/06/2013, 14:41:30, Note,1
01/06/2013, 14:41:30, Note,3
01/06/2013, 14:41:40, Screen Saver
01/06/2013, 14:41:51, Screen Saver
01/06/2013, 14:42:02, Screen Saver
01/06/2013, 14:42:10, Note,5
01/06/2013, 14:42:20, Screen Saver
01/06/2013, 14:42:31, Screen Saver
01/06/2013, 14:42:42, Screen Saver
01/06/2013, 14:42:46, Note,7
01/06/2013, 14:42:46, Note,7
01/06/2013, 14:42:47, Note,5
01/06/2013, 14:42:47, Note,5
01/06/2013, 14:42:47, Note,6
01/06/2013, 14:42:47, Note,5
01/06/2013, 14:42:47, Note,5
01/06/2013, 14:42:47, Note,5
01/06/2013, 14:42:48, Note,7
01/06/2013, 14:42:48, Note,6
01/06/2013, 14:42:48, Note,7
01/06/2013, 14:42:48, Note,7
01/06/2013, 14:42:48, Note,7
01/06/2013, 14:42:49, Note,6
01/06/2013, 14:42:49, Note,7
01/06/2013, 14:42:49, Note,7
01/06/2013, 14:42:49, Note,7
01/06/2013, 14:42:49, Note,6
01/06/2013, 14:42:49, Note,6
01/06/2013, 14:42:50, Note,6
01/06/2013, 14:42:51, Note,6
01/06/2013, 14:42:51, Note,5
01/06/2013, 14:42:51, Note,5
01/06/2013, 14:42:51, Note,5
01/06/2013, 14:42:52, Note,5
01/06/2013, 14:42:52, Note,5
01/06/2013, 14:42:52, Note,5
01/06/2013, 14:42:52, Note,5
01/06/2013, 14:42:52, Note,5
01/06/2013, 14:42:52, Note,6
01/06/2013, 14:42:52, Note,5
01/06/2013, 14:42:52, Note,6
01/06/2013, 14:42:53, Note,7
01/06/2013, 14:42:53, Note,7
01/06/2013, 14:42:54, Note,8
01/06/2013, 14:42:54, Note,8
01/06/2013, 14:42:55, Note,8
01/06/2013, 14:42:55, Note,7
01/06/2013, 14:42:56, Note,8
01/06/2013, 14:42:57, Note,8
01/06/2013, 14:42:57, Note,8
01/06/2013, 14:42:57, Note,8
01/06/2013, 14:42:57, Note,7
01/06/2013, 14:42:58, Note,7
01/06/2013, 14:42:58, Note,8
01/06/2013, 14:42:58, Note,8
01/06/2013, 14:42:58, Note,7
01/06/2013, 14:42:58, Note,7
01/06/2013, 14:42:59, Note,7
