®vVHø00/00/0000, 00:00:00, Master Init Complete
09/13/2012, 11:34:55, Note,7
09/13/2012, 11:34:56, Note,7
09/13/2012, 11:34:56, Note,7
09/13/2012, 11:34:56, Note,7
09/13/2012, 11:34:56, Note,7
09/13/2012, 11:34:56, Note,7
09/13/2012, 11:34:57, Note,7
09/13/2012, 11:34:57, Note,7
09/13/2012, 11:34:57, Note,7
09/13/2012, 11:34:57, Note,8
09/13/2012, 11:34:57, Note,7
09/13/2012, 11:34:57, Note,7
09/13/2012, 11:34:57, Note,7
09/13/2012, 11:34:57, Note,7
09/13/2012, 11:34:58, Note,7
09/13/2012, 11:34:58, Note,7
09/13/2012, 11:34:58, Note,7
09/13/2012, 11:34:58, Note,7
09/13/2012, 11:34:58, Note,7
09/13/2012, 11:34:59, Note,7
09/13/2012, 11:34:59, Note,7
09/13/2012, 11:34:59, Note,7
09/13/2012, 11:34:59, Note,7
09/13/2012, 11:34:59, Note,7
09/13/2012, 11:35:00, Note,7
09/13/2012, 11:35:00, Note,7
09/13/2012, 11:35:00, Note,7
09/13/2012, 11:35:01, Note,7
09/13/2012, 11:35:01, Note,7
09/13/2012, 11:35:01, Note,7
09/13/2012, 11:35:01, Note,7
09/13/2012, 11:35:01, Note,7
09/13/2012, 11:35:01, Note,7
09/13/2012, 11:35:02, Note,7
09/13/2012, 11:35:02, Note,7
09/13/2012, 11:35:02, Note,7
09/13/2012, 11:35:02, Note,7
09/13/2012, 11:35:02, Note,7
09/13/2012, 11:35:02, Note,7
09/13/2012, 11:35:02, Note,7
09/13/2012, 11:35:02, Note,7
09/13/2012, 11:35:03, Note,7
09/13/2012, 11:35:03, Note,7
09/13/2012, 11:35:03, Note,7
09/13/2012, 11:35:03, Note,7
09/13/2012, 11:35:03, Note,7
09/13/2012, 11:35:04, Note,7
09/13/2012, 11:35:04, Note,7
09/13/2012, 11:35:04, Note,7
09/13/2012, 11:35:04, Note,7
09/13/2012, 11:35:04, Note,7
09/13/2012, 11:35:04, Note,7
09/13/2012, 11:35:05, Note,7
09/13/2012, 11:35:05, Note,7
09/13/2012, 11:35:05, Note,7
09/13/2012, 11:35:05, Note,7
09/13/2012, 11:35:06, Note,7
09/13/2012, 11:35:06, Note,7
09/13/2012, 11:35:06, Note,7
09/13/2012, 11:35:06, Note,7
09/13/2012, 11:35:06, Note,7
09/13/2012, 11:35:07, Note,7
09/13/2012, 11:35:07, Note,7
09/13/2012, 11:35:07, Note,7
09/13/2012, 11:35:07, Note,7
09/13/2012, 11:35:07, Note,7
09/13/2012, 11:35:07, Note,7
09/13/2012, 11:35:07, Note,7
09/13/2012, 11:35:08, Note,7
09/13/2012, 11:35:08, Note,7
09/13/2012, 11:35:08, Note,7
09/13/2012, 11:35:09, Note,7
09/13/2012, 11:35:09, Note,7
09/13/2012, 11:35:09, Note,7
09/13/2012, 11:35:10, Note,7
09/13/2012, 11:35:10, Note,7
09/13/2012, 11:35:10, Note,7
09/13/2012, 11:35:10, Note,7
09/13/2012, 11:35:10, Note,7
09/13/2012, 11:35:10, Note,7
09/13/2012, 11:35:11, Note,7
09/13/2012, 11:35:11, Note,7
09/13/2012, 11:35:11, Note,7
09/13/2012, 11:35:11, Note,7
09/13/2012, 11:35:11, Note,7
09/13/2012, 11:35:11, Note,7
09/13/2012, 11:35:11, Note,7
09/13/2012, 11:35:12, Note,7
09/13/2012, 11:35:12, Note,7
09/13/2012, 11:35:12, Note,7
09/13/2012, 11:35:12, Note,7
09/13/2012, 11:35:12, Note,7
09/13/2012, 11:35:12, Note,7
09/13/2012, 11:35:12, Note,7
09/13/2012, 11:35:13, Note,7
09/13/2012, 11:35:13, Note,7
09/13/2012, 11:35:13, Note,7
09/13/2012, 11:35:14, Note,7
09/13/2012, 11:35:14, Note,7
09/13/2012, 11:35:14, Note,7
09/13/2012, 11:35:14, Note,7
09/13/2012, 11:35:15, Note,7
09/13/2012, 11:35:15, Note,7
09/13/2012, 11:35:15, Note,7
09/13/2012, 11:35:15, Note,7
09/13/2012, 11:35:15, Note,7
09/13/2012, 11:35:15, Note,7
09/13/2012, 11:35:15, Note,7
09/13/2012, 11:35:15, Note,7
09/13/2012, 11:35:16, Note,7
09/13/2012, 11:35:16, Note,7
09/13/2012, 11:35:16, Note,7
09/13/2012, 11:35:16, Note,7
09/13/2012, 11:35:16, Note,7
09/13/2012, 11:35:16, Note,7
09/13/2012, 11:35:16, Note,7
09/13/2012, 11:35:16, Note,7
09/13/2012, 11:35:17, Note,7
09/13/2012, 11:35:17, Note,7
09/13/2012, 11:35:17, Note,7
09/13/2012, 11:35:17, Note,7
09/13/2012, 11:35:17, Note,7
09/13/2012, 11:35:17, Note,7
09/13/2012, 11:35:18, Note,7
09/13/2012, 11:35:18, Note,7
09/13/2012, 11:35:18, Note,7
09/13/2012, 11:35:18, Note,7
09/13/2012, 11:35:18, Note,7
09/13/2012, 11:35:18, Note,7
09/13/2012, 11:35:18, Note,7
09/13/2012, 11:35:19, Note,7
09/13/2012, 11:35:19, Note,7
09/13/2012, 11:35:19, Note,7
09/13/2012, 11:35:19, Note,7
09/13/2012, 11:35:19, Note,7
09/13/2012, 11:35:19, Note,7
09/13/2012, 11:35:19, Note,7
09/13/2012, 11:35:19, Note,7
09/13/2012, 11:35:20, Note,7
09/13/2012, 11:35:20, Note,7
09/13/2012, 11:35:20, Note,7
09/13/2012, 11:35:20, Note,7
09/13/2012, 11:35:20, Note,7
09/13/2012, 11:35:20, Note,7
09/13/2012, 11:35:21, Note,7
09/13/2012, 11:35:21, Note,7
09/13/2012, 11:35:21, Note,7
09/13/2012, 11:35:21, Note,7
09/13/2012, 11:35:22, Note,7
09/13/2012, 11:35:22, Note,7
09/13/2012, 11:35:22, Note,7
09/13/2012, 11:35:22, Note,7
09/13/2012, 11:35:23, Note,7
09/13/2012, 11:35:23, Note,7
09/13/2012, 11:35:23, Note,7
09/13/2012, 11:35:23, Note,7
09/13/2012, 11:35:23, Note,7
09/13/2012, 11:35:23, Note,7
09/13/2012, 11:35:23, Note,7
09/13/2012, 11:35:24, Note,7
09/13/2012, 11:35:24, Note,7
09/13/2012, 11:35:24, Note,7
09/13/2012, 11:35:24, Note,7
09/13/2012, 11:35:25, Note,7
09/13/2012, 11:35:25, Note,7
09/13/2012, 11:35:25, Note,7
09/13/2012, 11:35:25, Note,7
09/13/2012, 11:35:26, Note,7
09/13/2012, 11:35:26, Note,7
09/13/2012, 11:35:26, Note,7
09/13/2012, 11:35:26, Note,7
09/13/2012, 11:35:26, Note,7
09/13/2012, 11:35:27, Note,7
09/13/2012, 11:35:27, Note,7
09/13/2012, 11:35:27, Note,7
09/13/2012, 11:35:27, Note,7
09/13/2012, 11:35:28, Note,7
09/13/2012, 11:35:28, Note,7
09/13/2012, 11:35:28, Note,7
09/13/2012, 11:35:28, Note,7
09/13/2012, 11:35:28, Note,7
09/13/2012, 11:35:28, Note,7
09/13/2012, 11:35:29, Note,7
09/13/2012, 11:35:29, Note,7
09/13/2012, 11:35:29, Note,7
09/13/2012, 11:35:29, Note,7
09/13/2012, 11:35:29, Note,7
09/13/2012, 11:35:29, Note,7
09/13/2012, 11:35:30, Note,7
09/13/2012, 11:35:30, Note,7
09/13/2012, 11:35:30, Note,7
09/13/2012, 11:35:31, Note,7
09/13/2012, 11:35:31, Note,7
09/13/2012, 11:35:31, Note,7
09/13/2012, 11:35:31, Note,7
09/13/2012, 11:35:31, Note,7
09/13/2012, 11:35:31, Note,7
09/13/2012, 11:35:31, Note,7
09/13/2012, 11:35:32, Note,7
09/13/2012, 11:35:32, Note,7
09/13/2012, 11:35:32, Note,7
09/13/2012, 11:35:32, Note,7
09/13/2012, 11:35:32, Note,7
09/13/2012, 11:35:32, Note,7
09/13/2012, 11:35:33, Note,7
09/13/2012, 11:35:33, Note,7
09/13/2012, 11:35:33, Note,7
09/13/2012, 11:35:33, Note,7
09/13/2012, 11:35:33, Note,7
09/13/2012, 11:35:33, Note,7
09/13/2012, 11:35:34, Note,7
09/13/2012, 11:35:34, Note,7
09/13/2012, 11:35:34, Note,7
09/13/2012, 11:35:35, Note,7
09/13/2012, 11:35:35, Note,7
09/13/2012, 11:35:35, Note,7
09/13/2012, 11:35:35, Note,7
09/13/2012, 11:35:36, Note,7
09/13/2012, 11:35:36, Note,7
09/13/2012, 11:35:36, Note,7
09/13/2012, 11:35:36, Note,7
09/13/2012, 11:35:36, Note,7
09/13/2012, 11:35:36, Note,7
09/13/2012, 11:35:37, Note,7
09/13/2012, 11:35:37, Note,7
09/13/2012, 11:35:37, Note,7
09/13/2012, 11:35:37, Note,7
09/13/2012, 11:35:37, Note,7
09/13/2012, 11:35:37, Note,7
09/13/2012, 11:35:38, Note,7
09/13/2012, 11:35:38, Note,7
09/13/2012, 11:35:38, Note,7
09/13/2012, 11:35:38, Note,7
09/13/2012, 11:35:38, Note,7
09/13/2012, 11:35:38, Note,7
09/13/2012, 11:35:39, Note,7
09/13/2012, 11:35:39, Note,7
09/13/2012, 11:35:39, Note,7
09/13/2012, 11:35:39, Note,7
09/13/2012, 11:35:39, Note,7
09/13/2012, 11:35:39, Note,7
09/13/2012, 11:35:39, Note,7
09/13/2012, 11:35:39, Note,7
09/13/2012, 11:35:40, Note,7
09/13/2012, 11:35:40, Note,7
09/13/2012, 11:35:40, Note,7
09/13/2012, 11:35:40, Note,7
09/13/2012, 11:35:40, Note,7
09/13/2012, 11:35:40, Note,7
09/13/2012, 11:35:41, Note,7
09/13/2012, 11:35:41, Note,7
09/13/2012, 11:35:41, Note,7
09/13/2012, 11:35:42, Note,7
09/13/2012, 11:35:42, Note,7
09/13/2012, 11:35:42, Note,7
09/13/2012, 11:35:42, Note,7
09/13/2012, 11:35:42, Note,7
09/13/2012, 11:35:43, Note,7
09/13/2012, 11:35:43, Note,7
09/13/2012, 11:35:43, Note,7
09/13/2012, 11:35:43, Note,7
09/13/2012, 11:35:43, Note,7
09/13/2012, 11:35:43, Note,7
09/13/2012, 11:35:43, Note,7
09/13/2012, 11:35:44, Note,7
09/13/2012, 11:35:44, Note,7
09/13/2012, 11:35:44, Note,7
09/13/2012, 11:35:44, Note,7
09/13/2012, 11:35:44, Note,7
09/13/2012, 11:35:44, Note,7
09/13/2012, 11:35:45, Note,7
09/13/2012, 11:35:45, Note,7
09/13/2012, 11:35:45, Note,7
09/13/2012, 11:35:45, Note,7
09/13/2012, 11:35:45, Note,7
09/13/2012, 11:35:45, Note,7
09/13/2012, 11:35:45, Note,7
09/13/2012, 11:35:45, Note,7
09/13/2012, 11:35:46, Note,7
09/13/2012, 11:35:46, Note,7
09/13/2012, 11:35:46, Note,7
09/13/2012, 11:35:46, Note,7
09/13/2012, 11:35:46, Note,7
09/13/2012, 11:35:47, Note,7
09/13/2012, 11:35:47, Note,7
09/13/2012, 11:35:47, Note,7
09/13/2012, 11:35:47, Note,7
09/13/2012, 11:35:47, Note,7
09/13/2012, 11:35:47, Note,7
09/13/2012, 11:35:47, Note,7
09/13/2012, 11:35:48, Note,7
09/13/2012, 11:35:48, Note,7
09/13/2012, 11:35:48, Note,7
09/13/2012, 11:35:48, Note,7
09/13/2012, 11:35:48, Note,7
09/13/2012, 11:35:48, Note,7
09/13/2012, 11:35:48, Note,7
09/13/2012, 11:35:49, Note,7
09/13/2012, 11:35:49, Note,7
09/13/2012, 11:35:49, Note,7
09/13/2012, 11:35:49, Note,7
09/13/2012, 11:35:49, Note,7
09/13/2012, 11:35:49, Note,7
09/13/2012, 11:35:49, Note,7
09/13/2012, 11:35:50, Note,7
09/13/2012, 11:35:50, Note,7
09/13/2012, 11:35:50, Note,7
09/13/2012, 11:35:50, Note,7
09/13/2012, 11:35:51, Note,7
09/13/2012, 11:35:51, Note,7
09/13/2012, 11:35:51, Note,7
09/13/2012, 11:35:51, Note,7
09/13/2012, 11:35:51, Note,7
09/13/2012, 11:35:51, Note,7
09/13/2012, 11:35:51, Note,7
09/13/2012, 11:35:52, Note,7
09/13/2012, 11:35:52, Note,7
09/13/2012, 11:35:52, Note,7
09/13/2012, 11:35:52, Note,7
09/13/2012, 11:35:52, Note,7
09/13/2012, 11:35:52, Note,7
09/13/2012, 11:35:53, Note,7
09/13/2012, 11:35:53, Note,7
09/13/2012, 11:35:53, Note,7
09/13/2012, 11:35:53, Note,7
09/13/2012, 11:35:53, Note,7
09/13/2012, 11:35:53, Note,7
09/13/2012, 11:35:53, Note,7
09/13/2012, 11:35:54, Note,7
09/13/2012, 11:35:54, Note,7
09/13/2012, 11:35:54, Note,7
09/13/2012, 11:35:54, Note,7
09/13/2012, 11:35:54, Note,7
09/13/2012, 11:35:54, Note,7
09/13/2012, 11:35:54, Note,7
09/13/2012, 11:35:54, Note,7
09/13/2012, 11:35:55, Note,7
09/13/2012, 11:35:55, Note,7
09/13/2012, 11:35:55, Note,7
09/13/2012, 11:35:55, Note,7
09/13/2012, 11:35:55, Note,7
09/13/2012, 11:35:55, Note,7
09/13/2012, 11:35:56, Note,7
09/13/2012, 11:35:56, Note,7
09/13/2012, 11:35:56, Note,7
09/13/2012, 11:35:56, Note,7
09/13/2012, 11:35:57, Note,7
09/13/2012, 11:35:57, Note,7
09/13/2012, 11:35:59, Note,7
09/13/2012, 11:36:01, Note,8
09/13/2012, 11:36:11, Screen Saver
09/13/2012, 11:36:11, Note,8
09/13/2012, 11:36:12, Note,7
09/13/2012, 11:36:12, Note,6
09/13/2012, 11:36:12, Note,5
09/13/2012, 11:36:12, Note,4
09/13/2012, 11:36:12, Note,3
09/13/2012, 11:36:12, Note,2
09/13/2012, 11:36:13, Switching to noises
09/13/2012, 11:36:14, Note,1
09/13/2012, 11:36:14, Note,2
09/13/2012, 11:36:14, Note,3
09/13/2012, 11:36:14, Note,4
09/13/2012, 11:36:14, Note,5
09/13/2012, 11:36:14, Note,6
09/13/2012, 11:36:15, Note,7
09/13/2012, 11:36:15, Note,8
09/13/2012, 11:36:15, Note,7
09/13/2012, 11:36:15, Note,6
09/13/2012, 11:36:16, Note,4
09/13/2012, 11:36:16, Note,3
09/13/2012, 11:36:16, Note,2
09/13/2012, 11:36:16, Note,1
09/13/2012, 11:36:16, Note,2
09/13/2012, 11:36:16, Note,3
09/13/2012, 11:36:17, Note,5
09/13/2012, 11:36:17, Note,6
09/13/2012, 11:36:17, Note,7
09/13/2012, 11:36:17, Note,8
09/13/2012, 11:36:17, Note,7
09/13/2012, 11:36:18, Note,6
09/13/2012, 11:36:18, Note,6
09/13/2012, 11:36:28, Screen Saver
09/13/2012, 11:36:39, Screen Saver
09/13/2012, 11:36:39, Switching to instrument 0
09/13/2012, 11:36:43, Note,3
09/13/2012, 11:36:43, Note,4
09/13/2012, 11:36:43, Note,4
09/13/2012, 11:36:43, Note,5
09/13/2012, 11:36:43, Note,6
09/13/2012, 11:36:43, Note,7
09/13/2012, 11:36:44, Note,7
09/13/2012, 11:36:44, Note,5
09/13/2012, 11:36:45, Note,2
09/13/2012, 11:36:46, Note,4
09/13/2012, 11:36:46, Note,5
09/13/2012, 11:36:46, Note,6
09/13/2012, 11:36:46, Note,5
09/13/2012, 11:36:46, Note,4
09/13/2012, 11:36:46, Note,3
09/13/2012, 11:36:46, Note,2
09/13/2012, 11:36:50, Note,1
09/13/2012, 11:36:50, Note,2
09/13/2012, 11:36:50, Note,3
09/13/2012, 11:36:51, Note,1
09/13/2012, 11:36:51, Note,2
09/13/2012, 11:36:52, Note,2
09/13/2012, 11:36:53, Note,1
09/13/2012, 11:36:54, Switching to instrument 1
09/13/2012, 11:36:55, Note,1
09/13/2012, 11:36:58, Note,1
09/13/2012, 11:36:58, Note,1
09/13/2012, 11:36:59, Note,1
09/13/2012, 11:36:59, Note,1
09/13/2012, 11:37:00, Note,1
09/13/2012, 11:37:00, Note,2
09/13/2012, 11:37:00, Note,3
09/13/2012, 11:37:01, Note,4
09/13/2012, 11:37:01, Note,2
09/13/2012, 11:37:02, Note,1
09/13/2012, 11:37:03, Note,2
09/13/2012, 11:37:03, Note,3
09/13/2012, 11:37:03, Note,3
09/13/2012, 11:37:04, Note,1
09/13/2012, 11:37:05, Note,1
09/13/2012, 11:37:05, Note,3
09/13/2012, 11:37:05, Note,4
09/13/2012, 11:37:06, Note,3
09/13/2012, 11:37:06, Note,2
09/13/2012, 11:37:06, Note,1
09/13/2012, 11:37:07, Note,1
09/13/2012, 11:37:07, Note,2
09/13/2012, 11:37:07, Note,5
09/13/2012, 11:37:08, Note,6
09/13/2012, 11:37:08, Note,7
09/13/2012, 11:37:10, Note,1
09/13/2012, 11:37:11, Note,8
09/13/2012, 11:37:11, Note,6
09/13/2012, 11:37:11, Note,5
09/13/2012, 11:37:12, Note,3
09/13/2012, 11:37:12, Note,2
09/13/2012, 11:37:12, Note,1
09/13/2012, 11:37:15, Note,7
09/13/2012, 11:37:15, Note,6
09/13/2012, 11:37:16, Note,3
09/13/2012, 11:37:16, Note,2
09/13/2012, 11:37:16, Note,1
09/13/2012, 11:37:17, Note,1
09/13/2012, 11:37:17, Note,2
09/13/2012, 11:37:17, Note,3
09/13/2012, 11:37:18, Note,5
09/13/2012, 11:37:18, Note,6
09/13/2012, 11:37:18, Note,7
09/13/2012, 11:37:18, Note,8
09/13/2012, 11:37:20, Note,8
09/13/2012, 11:37:20, Note,7
09/13/2012, 11:37:20, Note,6
09/13/2012, 11:37:21, Note,3
09/13/2012, 11:37:21, Note,2
09/13/2012, 11:37:22, Note,1
09/13/2012, 11:37:22, Note,2
09/13/2012, 11:37:23, Note,5
09/13/2012, 11:37:24, Note,6
09/13/2012, 11:37:24, Note,7
09/13/2012, 11:37:24, Note,8
09/13/2012, 11:37:26, Note,8
09/13/2012, 11:37:26, Note,7
09/13/2012, 11:37:26, Note,6
09/13/2012, 11:37:26, Note,5
09/13/2012, 11:37:27, Note,4
09/13/2012, 11:37:27, Note,3
09/13/2012, 11:37:27, Note,2
09/13/2012, 11:37:28, Note,1
09/13/2012, 11:37:32, Switching to instrument 2
09/13/2012, 11:37:33, Note,1
09/13/2012, 11:37:34, Note,2
09/13/2012, 11:37:34, Note,3
09/13/2012, 11:37:34, Note,4
09/13/2012, 11:37:34, Note,5
09/13/2012, 11:37:34, Note,6
09/13/2012, 11:37:34, Note,8
09/13/2012, 11:37:35, Note,8
09/13/2012, 11:37:35, Note,6
09/13/2012, 11:37:36, Note,4
09/13/2012, 11:37:36, Note,2
09/13/2012, 11:37:36, Note,1
09/13/2012, 11:37:37, Note,1
09/13/2012, 11:37:37, Note,2
09/13/2012, 11:37:37, Note,3
09/13/2012, 11:37:38, Note,8
09/13/2012, 11:37:38, Note,6
09/13/2012, 11:37:39, Note,5
09/13/2012, 11:37:39, Note,4
09/13/2012, 11:37:39, Note,3
09/13/2012, 11:37:39, Note,2
09/13/2012, 11:37:39, Note,2
09/13/2012, 11:37:40, Note,3
09/13/2012, 11:37:40, Note,5
09/13/2012, 11:37:40, Note,6
09/13/2012, 11:37:40, Note,7
09/13/2012, 11:37:40, Note,8
09/13/2012, 11:37:41, Note,8
09/13/2012, 11:37:41, Note,7
09/13/2012, 11:37:41, Note,6
09/13/2012, 11:37:41, Note,5
09/13/2012, 11:37:42, Note,4
09/13/2012, 11:37:42, Note,3
09/13/2012, 11:37:42, Note,2
09/13/2012, 11:37:43, Note,3
09/13/2012, 11:37:44, Note,4
09/13/2012, 11:37:44, Note,5
09/13/2012, 11:37:44, Note,6
09/13/2012, 11:37:44, Note,7
09/13/2012, 11:37:44, Note,8
09/13/2012, 11:37:45, Note,7
09/13/2012, 11:37:45, Note,6
09/13/2012, 11:37:45, Note,5
09/13/2012, 11:37:45, Note,4
09/13/2012, 11:37:46, Note,2
09/13/2012, 11:37:46, Note,1
09/13/2012, 11:37:47, Note,4
09/13/2012, 11:37:47, Note,5
09/13/2012, 11:37:47, Note,7
09/13/2012, 11:37:48, Note,7
09/13/2012, 11:37:48, Note,5
09/13/2012, 11:37:49, Note,4
09/13/2012, 11:37:49, Note,3
09/13/2012, 11:37:49, Note,2
09/13/2012, 11:37:49, Note,3
09/13/2012, 11:37:50, Note,4
09/13/2012, 11:37:50, Note,4
09/13/2012, 11:37:50, Note,5
09/13/2012, 11:37:50, Note,4
09/13/2012, 11:37:50, Note,5
09/13/2012, 11:37:50, Note,5
09/13/2012, 11:37:50, Note,5
09/13/2012, 11:37:51, Note,5
09/13/2012, 11:37:51, Note,4
09/13/2012, 11:37:51, Note,5
09/13/2012, 11:37:51, Note,5
09/13/2012, 11:37:51, Note,4
09/13/2012, 11:37:51, Note,4
09/13/2012, 11:37:51, Note,4
09/13/2012, 11:37:51, Note,3
09/13/2012, 11:37:52, Note,3
09/13/2012, 11:37:52, Note,4
09/13/2012, 11:37:52, Note,5
09/13/2012, 11:37:52, Note,5
09/13/2012, 11:37:52, Note,4
09/13/2012, 11:37:52, Note,5
09/13/2012, 11:37:53, Note,8
09/13/2012, 11:37:53, Note,6
09/13/2012, 11:37:53, Note,5
09/13/2012, 11:37:53, Note,4
09/13/2012, 11:37:53, Note,5
09/13/2012, 11:37:53, Note,6
09/13/2012, 11:38:04, Screen Saver
09/13/2012, 11:38:15, Screen Saver
09/13/2012, 11:38:26, Screen Saver
09/13/2012, 11:38:37, Screen Saver
09/13/2012, 11:38:48, Screen Saver
09/13/2012, 11:38:59, Screen Saver
09/13/2012, 11:39:10, Screen Saver
09/13/2012, 11:39:21, Screen Saver
09/13/2012, 11:39:32, Screen Saver
09/13/2012, 11:39:43, Screen Saver
09/13/2012, 11:39:54, Screen Saver
09/13/2012, 11:40:05, Screen Saver
09/13/2012, 11:40:16, Screen Saver
09/13/2012, 11:40:27, Screen Saver
09/13/2012, 11:40:38, Screen Saver
09/13/2012, 11:40:49, Screen Saver
09/13/2012, 11:41:00, Screen Saver
09/13/2012, 11:41:11, Screen Saver
09/13/2012, 11:41:22, Screen Saver
09/13/2012, 11:41:33, Screen Saver
09/13/2012, 11:41:44, Screen Saver
09/13/2012, 11:41:55, Screen Saver
09/13/2012, 11:42:06, Screen Saver
09/13/2012, 11:42:17, Screen Saver
09/13/2012, 11:42:28, Screen Saver
09/13/2012, 11:42:40, Screen Saver
09/13/2012, 11:42:51, Screen Saver
09/13/2012, 11:43:02, Screen Saver
09/13/2012, 11:43:13, Screen Saver
09/13/2012, 11:43:24, Screen Saver
09/13/2012, 11:43:35, Screen Saver
09/13/2012, 11:43:46, Screen Saver
09/13/2012, 11:43:57, Screen Saver
09/13/2012, 11:44:08, Screen Saver
09/13/2012, 11:44:19, Screen Saver
09/13/2012, 11:44:30, Screen Saver
09/13/2012, 11:44:41, Screen Saver
09/13/2012, 11:44:52, Screen Saver
09/13/2012, 11:45:03, Screen Saver
09/13/2012, 11:45:14, Screen Saver
09/13/2012, 11:45:25, Screen Saver
09/13/2012, 11:45:36, Screen Saver
09/13/2012, 11:45:47, Screen Saver
09/13/2012, 11:45:58, Screen Saver
09/13/2012, 11:46:09, Screen Saver
09/13/2012, 11:46:20, Screen Saver
09/13/2012, 11:46:31, Screen Saver
09/13/2012, 11:46:42, Screen Saver
09/13/2012, 11:46:53, Screen Saver
09/13/2012, 11:47:04, Screen Saver
09/13/2012, 11:47:15, Screen Saver
09/13/2012, 11:47:26, Screen Saver
09/13/2012, 11:47:37, Screen Saver
09/13/2012, 11:47:48, Screen Saver
09/13/2012, 11:47:59, Screen Saver
09/13/2012, 11:48:10, Screen Saver
09/13/2012, 11:48:21, Screen Saver
09/13/2012, 11:48:32, Screen Saver
09/13/2012, 11:48:43, Screen Saver
09/13/2012, 11:48:55, Screen Saver
09/13/2012, 11:49:06, Screen Saver
09/13/2012, 11:49:17, Screen Saver
09/13/2012, 11:49:28, Screen Saver
09/13/2012, 11:49:39, Screen Saver
09/13/2012, 11:49:50, Screen Saver
09/13/2012, 11:50:01, Screen Saver
09/13/2012, 11:50:12, Screen Saver
09/13/2012, 11:50:23, Screen Saver
09/13/2012, 11:50:34, Screen Saver
09/13/2012, 11:50:45, Screen Saver
09/13/2012, 11:50:56, Screen Saver
09/13/2012, 11:51:07, Screen Saver
09/13/2012, 11:51:18, Screen Saver
09/13/2012, 11:51:29, Screen Saver
09/13/2012, 11:51:40, Screen Saver
09/13/2012, 11:51:51, Screen Saver
09/13/2012, 11:52:02, Screen Saver
09/13/2012, 11:52:13, Screen Saver
09/13/2012, 11:52:24, Screen Saver
09/13/2012, 11:52:35, Screen Saver
09/13/2012, 11:52:46, Screen Saver
09/13/2012, 11:52:57, Screen Saver
09/13/2012, 11:53:08, Screen Saver
09/13/2012, 11:53:19, Screen Saver
09/13/2012, 11:53:30, Screen Saver
09/13/2012, 11:53:41, Screen Saver
09/13/2012, 11:53:52, Screen Saver
09/13/2012, 11:54:03, Screen Saver
09/13/2012, 11:54:14, Screen Saver
09/13/2012, 11:54:25, Screen Saver
09/13/2012, 11:54:37, Screen Saver
09/13/2012, 11:54:48, Screen Saver
09/13/2012, 11:54:59, Screen Saver
09/13/2012, 11:55:10, Screen Saver
09/13/2012, 11:55:21, Screen Saver
09/13/2012, 11:55:32, Screen Saver
09/13/2012, 11:55:43, Screen Saver
09/13/2012, 11:55:54, Screen Saver
09/13/2012, 11:56:05, Screen Saver
09/13/2012, 11:56:16, Screen Saver
09/13/2012, 11:56:27, Screen Saver
09/13/2012, 11:56:38, Screen Saver
09/13/2012, 11:56:49, Screen Saver
09/13/2012, 11:57:00, Screen Saver
09/13/2012, 11:57:11, Screen Saver
09/13/2012, 11:57:22, Screen Saver
09/13/2012, 11:57:33, Screen Saver
09/13/2012, 11:57:44, Screen Saver
09/13/2012, 11:57:55, Screen Saver
09/13/2012, 11:58:06, Screen Saver
09/13/2012, 11:58:17, Screen Saver
09/13/2012, 11:58:28, Screen Saver
09/13/2012, 11:58:39, Screen Saver
09/13/2012, 11:58:50, Screen Saver
09/13/2012, 11:59:01, Screen Saver
09/13/2012, 11:59:12, Screen Saver
09/13/2012, 11:59:23, Screen Saver
09/13/2012, 11:59:34, Screen Saver
09/13/2012, 11:59:45, Screen Saver
09/13/2012, 11:59:56, Screen Saver
09/13/2012, 12:00:07, Screen Saver
09/13/2012, 12:00:18, Screen Saver
09/13/2012, 12:00:30, Screen Saver
09/13/2012, 12:00:41, Screen Saver
09/13/2012, 12:00:52, Screen Saver
09/13/2012, 12:01:03, Screen Saver
09/13/2012, 12:01:14, Screen Saver
09/13/2012, 12:01:25, Screen Saver
09/13/2012, 12:01:36, Screen Saver
09/13/2012, 12:01:47, Screen Saver
09/13/2012, 12:01:49, Note,1
09/13/2012, 12:01:50, Note,1
09/13/2012, 12:01:51, Note,2
09/13/2012, 12:01:51, Note,1
09/13/2012, 12:01:51, Note,1
09/13/2012, 12:01:54, Note,1
09/13/2012, 12:01:54, Note,2
09/13/2012, 12:01:54, Note,1
09/13/2012, 12:01:54, Note,1
09/13/2012, 12:01:54, Note,2
09/13/2012, 12:01:56, Note,7
09/13/2012, 12:01:58, Note,2
09/13/2012, 12:01:59, Note,5
09/13/2012, 12:01:59, Note,6
09/13/2012, 12:02:00, Note,7
09/13/2012, 12:02:00, Note,6
09/13/2012, 12:02:00, Note,8
09/13/2012, 12:02:01, Note,6
09/13/2012, 12:02:01, Note,6
09/13/2012, 12:02:03, Note,6
09/13/2012, 12:02:04, Note,8
09/13/2012, 12:02:05, Note,6
09/13/2012, 12:02:08, Note,6
09/13/2012, 12:02:08, Note,6
09/13/2012, 12:02:08, Note,6
09/13/2012, 12:02:08, Note,6
09/13/2012, 12:02:08, Note,6
09/13/2012, 12:02:09, Note,6
09/13/2012, 12:02:09, Note,6
09/13/2012, 12:02:09, Note,6
09/13/2012, 12:02:09, Note,6
09/13/2012, 12:02:09, Note,6
09/13/2012, 12:02:09, Note,6
09/13/2012, 12:02:09, Note,6
